car_id,car_make,car_model,car_model_year, monthly total costs , yearly total costs , Total revenue ,Total profit,,,,,,,car_id, loss_profit 
2547178125,BMW,X5,2016, $768.88 ," $9,226.56 "," $9,318.00 ", $91.44 ,,,,,,,-, none 
48148555,Land Rover,Discovery,2017, $582.05 ," $6,984.60 "," $13,187.00 "," $6,202.40 ",,,,,,,-, none 
1060783061,Jeep,Commander,2018, $713.13 ," $8,557.56 "," $9,856.00 "," $1,298.44 ",,,,,,,-, none 
6806651267,Ford,F-Series,2018, $711.41 ," $8,536.92 "," $16,057.00 "," $7,520.08 ",,,,,,,-, none 
2085507956,Hyundai,Accent,2016, $885.38 ," $10,624.56 "," $11,839.00 "," $1,214.44 ",,,,,,,-, none 
2541176007,Buick,Rendezvous,2018, $569.81 ," $6,837.72 "," $14,095.00 "," $7,257.28 ",,,,,,,-, none 
2768948373,Hyundai,Scoupe,2017, $598.81 ," $7,185.72 "," $16,332.00 "," $9,146.28 ",,,,,,,-, none 
8043501297,Buick,Enclave,2018, $782.60 ," $9,391.20 "," $13,659.00 "," $4,267.80 ",,,,,,,-, none 
4488794653,Nissan,Sentra,2018, $577.79 ," $6,933.48 "," $15,721.00 "," $8,787.52 ",,,,,,,-, none 
3866965761,Buick,Rainier,2017, $807.82 ," $9,693.84 "," $10,577.00 ", $883.16 ,,,,,,,-, none 
6827614611,Aston Martin,Rapide,2016, $518.49 ," $6,221.88 "," $8,149.00 "," $1,927.12 ",,,,,,,-, none 
4731863961,Chevrolet,TrailBlazer,2017, $713.64 ," $8,563.68 "," $16,057.00 "," $7,493.32 ",,,,,,,-, none 
3622490527,Plymouth,Colt,2016, $538.17 ," $6,458.04 "," $9,333.00 "," $2,874.96 ",,,,,,,-, none 
9731963219,Oldsmobile,Intrigue,2018, $590.46 ," $7,085.52 "," $11,001.00 "," $3,915.48 ",,,,,,,-, none 
5819781783,Dodge,Dakota Club,2017, $652.22 ," $7,826.64 "," $15,621.00 "," $7,794.36 ",,,,,,,-, none 
5188765012,Lexus,SC,2016, $692.40 ," $8,308.80 "," $12,865.00 "," $4,556.20 ",,,,,,,-, none 
3902497181,Chevrolet,Venture,2017, $547.76 ," $6,573.12 "," $20,265.00 "," $13,691.88 ",,,,,,,-, none 
5507968926,Ford,Fusion,2017, $819.08 ," $9,828.96 "," $14,046.00 "," $4,217.04 ",,,,,,,-, none 
7107686720,Saab,3-Sep,2018, $664.32 ," $7,971.84 "," $8,957.00 ", $985.16 ,,,,,,,-, none 
5081314862,Cadillac,DeVille,2017, $554.51 ," $6,654.12 "," $13,466.00 "," $6,811.88 ",,,,,,,-, none 
9014879164,Nissan,Frontier,2017, $530.79 ," $6,369.48 "," $12,149.00 "," $5,779.52 ",,,,,,,-, none 
6623083650,Ford,F350,2018, $678.58 ," $8,142.96 "," $14,689.00 "," $6,546.04 ",,,,,,,-, none 
5393980205,Audi,A4,2017, $730.75 ," $8,769.00 "," $12,789.00 "," $4,020.00 ",,,,,,,-, none 
6257300991,GMC,1500 Club Coupe,2016, $777.75 ," $9,333.00 "," $20,223.00 "," $10,890.00 ",,,,,,,-, none 
7188061696,Ford,Mustang,2016, $552.17 ," $6,626.04 "," $16,771.00 "," $10,144.96 ",,,,,,,-, none 
9095450112,Nissan,Frontier,2016, $732.53 ," $8,790.36 "," $12,970.00 "," $4,179.64 ",,,,,,,-, none 
8516085821,Volkswagen,GTI,2018, $848.56 ," $10,182.72 "," $20,688.00 "," $10,505.28 ",,,,,,,-, none 
9508834323,Chrysler,LHS,2016, $600.47 ," $7,205.64 "," $9,203.00 "," $1,997.36 ",,,,,,,-, none 
5908552860,Subaru,Legacy,2017, $799.07 ," $9,588.84 "," $13,668.00 "," $4,079.16 ",,,,,,,-, none 
3622921803,Mercedes-Benz,CLK-Class,2016, $590.18 ," $7,082.16 "," $12,951.00 "," $5,868.84 ",,,,,,,-, none 
1712841351,Honda,Accord,2016, $855.11 ," $10,261.32 "," $15,200.00 "," $4,938.68 ",,,,,,,-, none 
5369434077,Isuzu,i-280,2016, $549.08 ," $6,588.96 "," $13,471.00 "," $6,882.04 ",,,,,,,-, none 
954048237,Maserati,GranSport,2018, $671.31 ," $8,055.72 "," $11,515.00 "," $3,459.28 ",,,,,,,-, none 
4674869897,Volkswagen,rio,2016, $580.30 ," $6,963.60 "," $15,979.00 "," $9,015.40 ",,,,,,,-, none 
1014209730,Toyota,FJ Cruiser,2018, $637.18 ," $7,646.16 "," $11,965.00 "," $4,318.84 ",,,,,,,-, none 
6431594835,Audi,A6,2017, $838.47 ," $10,061.64 "," $14,815.00 "," $4,753.36 ",,,,,,,-, none 
9470036018,Pontiac,Gemini,2018, $746.53 ," $8,958.36 "," $12,131.00 "," $3,172.64 ",,,,,,,-, none 
6580228776,Audi,A5,2017, $855.79 ," $10,269.48 "," $7,849.00 "," $(2,420.48)",,,,,,,6580228776," $(2,420.48)"
8398448113,Dodge,Ram Van B150,2018, $873.65 ," $10,483.80 "," $22,149.00 "," $11,665.20 ",,,,,,,-, none 
8152695874,Land Rover,Defender 90,2018, $673.59 ," $8,083.08 "," $15,422.00 "," $7,338.92 ",,,,,,,-, none 
3668817561,Mercury,Grand Marquis,2017, $854.51 ," $10,254.12 "," $12,915.00 "," $2,660.88 ",,,,,,,-, none 
5784447424,Mitsubishi,Chariot,2018, $548.81 ," $6,585.72 "," $18,640.00 "," $12,054.28 ",,,,,,,-, none 
9473256299,Mazda,Mazda6,2016, $805.25 ," $9,663.00 "," $13,064.00 "," $3,401.00 ",,,,,,,-, none 
1771707836,Isuzu,Amigo,2016, $635.83 ," $7,629.96 "," $13,959.00 "," $6,329.04 ",,,,,,,-, none 
5948310620,Chevrolet,Tahoe,2017, $647.78 ," $7,773.36 "," $14,510.00 "," $6,736.64 ",,,,,,,-, none 
8094117389,Dodge,Ram Van 3500,2017, $679.53 ," $8,154.36 "," $12,457.00 "," $4,302.64 ",,,,,,,-, none 
3648548158,Maybach,57,2017, $654.32 ," $7,851.84 "," $9,174.00 "," $1,322.16 ",,,,,,,-, none 
2727433042,Lamborghini,Murciélago,2018, $618.18 ," $7,418.16 "," $14,477.00 "," $7,058.84 ",,,,,,,-, none 
5641525669,Kia,Spectra,2017, $761.76 ," $9,141.12 "," $11,513.00 "," $2,371.88 ",,,,,,,-, none 
4690252165,Chevrolet,Venture,2017, $833.25 ," $9,999.00 "," $13,669.00 "," $3,670.00 ",,,,,,,-, none 
9202443033,Pontiac,Firebird,2017, $846.78 ," $10,161.36 "," $11,691.00 "," $1,529.64 ",,,,,,,-, none 
986655287,Nissan,Armada,2016, $658.60 ," $7,903.20 "," $12,311.00 "," $4,407.80 ",,,,,,,-, none 
6227910023,Chevrolet,Express,2018, $567.69 ," $6,812.28 "," $15,541.00 "," $8,728.72 ",,,,,,,-, none 
6199083318,Toyota,Yaris,2018, $577.17 ," $6,926.04 "," $12,134.00 "," $5,207.96 ",,,,,,,-, none 
829726675,Chevrolet,Express 3500,2018, $833.92 ," $10,007.04 "," $19,530.00 "," $9,522.96 ",,,,,,,-, none 
5789769055,Volvo,XC90,2018, $728.45 ," $8,741.40 "," $13,867.00 "," $5,125.60 ",,,,,,,-, none 
3869041587,Lexus,GX,2017, $740.88 ," $8,890.56 "," $10,503.00 "," $1,612.44 ",,,,,,,-, none 
8016298982,Ford,F150,2017, $613.44 ," $7,361.28 "," $20,619.00 "," $13,257.72 ",,,,,,,-, none 
6530666966,Mercedes-Benz,S-Class,2016, $736.36 ," $8,836.32 "," $15,175.00 "," $6,338.68 ",,,,,,,-, none 
3053522810,Mercedes-Benz,M-Class,2017, $572.89 ," $6,874.68 "," $14,622.00 "," $7,747.32 ",,,,,,,-, none 
1819342476,Mercury,Tracer,2017, $559.37 ," $6,712.44 "," $13,167.00 "," $6,454.56 ",,,,,,,-, none 
659809346,Chevrolet,1500,2016, $531.22 ," $6,374.64 "," $13,158.00 "," $6,783.36 ",,,,,,,-, none 
7636031213,Mitsubishi,GTO,2017, $727.43 ," $8,729.16 "," $9,605.00 ", $875.84 ,,,,,,,-, none 
7760669755,Toyota,RAV4,2016, $794.64 ," $9,535.68 "," $18,312.00 "," $8,776.32 ",,,,,,,-, none 
7804102828,Buick,Electra,2016, $533.14 ," $6,397.68 "," $16,883.00 "," $10,485.32 ",,,,,,,-, none 
3910971148,Toyota,Tundra,2018, $524.82 ," $6,297.84 "," $10,850.00 "," $4,552.16 ",,,,,,,-, none 
130186430,Pontiac,1000,2018, $617.92 ," $7,415.04 "," $15,988.00 "," $8,572.96 ",,,,,,,-, none 
9716090595,Suzuki,XL-7,2016, $607.31 ," $7,287.72 "," $11,361.00 "," $4,073.28 ",,,,,,,-, none 
2817272692,Ford,Freestar,2017, $829.78 ," $9,957.36 "," $11,392.00 "," $1,434.64 ",,,,,,,-, none 
7663111273,BMW,X3,2016, $837.38 ," $10,048.56 "," $15,134.00 "," $5,085.44 ",,,,,,,-, none 
8783807780,Chevrolet,Express 3500,2018, $739.86 ," $8,878.32 "," $17,461.00 "," $8,582.68 ",,,,,,,-, none 
4403611281,Honda,Pilot,2018, $831.81 ," $9,981.72 "," $17,619.00 "," $7,637.28 ",,,,,,,-, none 
5806667030,Chevrolet,TrailBlazer,2016, $704.85 ," $8,458.20 "," $15,439.00 "," $6,980.80 ",,,,,,,-, none 
9751722691,Toyota,Sequoia,2018, $670.55 ," $8,046.60 "," $13,120.00 "," $5,073.40 ",,,,,,,-, none 
7661221470,Lincoln,Town Car,2016, $549.00 ," $6,588.00 "," $11,325.00 "," $4,737.00 ",,,,,,,-, none 
7859159317,Lexus,GS,2017, $501.51 ," $6,018.12 "," $6,458.00 ", $439.88 ,,,,,,,-, none 
5830655985,GMC,Jimmy,2017, $614.39 ," $7,372.68 "," $11,708.00 "," $4,335.32 ",,,,,,,-, none 
7646011886,BMW,530,2017, $752.03 ," $9,024.36 "," $7,710.00 "," $(1,314.36)",,,,,,,7646011886," $(1,314.36)"
9102168200,MINI,Cooper Countryman,2017, $596.22 ," $7,154.64 "," $12,404.00 "," $5,249.36 ",,,,,,,-, none 
8998933543,Ford,Probe,2017, $573.05 ," $6,876.60 "," $12,262.00 "," $5,385.40 ",,,,,,,-, none 
8605882441,Acura,NSX,2018, $729.52 ," $8,754.24 "," $11,550.00 "," $2,795.76 ",,,,,,,-, none 
2572798883,Chrysler,Cirrus,2017, $694.75 ," $8,337.00 "," $15,767.00 "," $7,430.00 ",,,,,,,-, none 
8650690246,Lexus,RX,2016, $808.48 ," $9,701.76 "," $13,837.00 "," $4,135.24 ",,,,,,,-, none 
9586494284,Lexus,ES,2017, $830.90 ," $9,970.80 "," $16,527.00 "," $6,556.20 ",,,,,,,-, none 
2748416988,Mitsubishi,Truck,2017, $682.86 ," $8,194.32 "," $17,288.00 "," $9,093.68 ",,,,,,,-, none 
2448136734,Lexus,LS,2017, $811.62 ," $9,739.44 "," $9,789.00 ", $49.56 ,,,,,,,-, none 
1037959523,Mazda,Mazdaspeed 3,2017, $605.08 ," $7,260.96 "," $13,358.00 "," $6,097.04 ",,,,,,,-, none 
4500581901,Mercedes-Benz,SL-Class,2018, $717.87 ," $8,614.44 "," $13,409.00 "," $4,794.56 ",,,,,,,-, none 
9216317639,Chevrolet,Express 1500,2016, $742.56 ," $8,910.72 "," $16,729.00 "," $7,818.28 ",,,,,,,-, none 
4579363523,Chevrolet,Silverado 2500,2016, $844.33 ," $10,131.96 "," $12,947.00 "," $2,815.04 ",,,,,,,-, none 
65225929,Chevrolet,TrailBlazer,2016, $706.94 ," $8,483.28 "," $14,465.00 "," $5,981.72 ",,,,,,,-, none 
5118982227,Volkswagen,Cabriolet,2017, $750.67 ," $9,008.04 "," $15,065.00 "," $6,056.96 ",,,,,,,-, none 
4877994734,Ford,Thunderbird,2016, $501.18 ," $6,014.16 "," $13,726.00 "," $7,711.84 ",,,,,,,-, none 
4447751321,Mitsubishi,Excel,2017, $670.41 ," $8,044.92 "," $16,533.00 "," $8,488.08 ",,,,,,,-, none 
1894719085,Chrysler,LHS,2018, $600.46 ," $7,205.52 "," $15,789.00 "," $8,583.48 ",,,,,,,-, none 
4103079290,Oldsmobile,Bravada,2016, $807.55 ," $9,690.60 "," $11,075.00 "," $1,384.40 ",,,,,,,-, none 
2674929952,Lotus,Esprit,2017, $694.41 ," $8,332.92 "," $12,327.00 "," $3,994.08 ",,,,,,,-, none 
8384532796,Mazda,Tribute,2017, $475.87 ," $5,710.44 "," $11,426.00 "," $5,715.56 ",,,,,,,-, none 
351136967,Buick,Roadmaster,2016, $774.58 ," $9,294.96 "," $12,235.00 "," $2,940.04 ",,,,,,,-, none 
4970089132,Volvo,V70,2017, $676.17 ," $8,114.04 "," $14,087.00 "," $5,972.96 ",,,,,,,-, none 
9943485825,Suzuki,XL-7,2016, $573.20 ," $6,878.40 "," $18,999.00 "," $12,120.60 ",,,,,,,-, none 
9085585090,Acura,RL,2017, $611.89 ," $7,342.68 "," $17,077.00 "," $9,734.32 ",,,,,,,-, none 
216986745,Jeep,Liberty,2017, $621.26 ," $7,455.12 "," $11,317.00 "," $3,861.88 ",,,,,,,-, none 
6721452332,BMW,X5 M,2016, $726.97 ," $8,723.64 "," $15,228.00 "," $6,504.36 ",,,,,,,-, none 
9946162466,Kia,Amanti,2018, $819.24 ," $9,830.88 "," $13,498.00 "," $3,667.12 ",,,,,,,-, none 
4349403477,Hyundai,Santa Fe,2017, $848.26 ," $10,179.12 "," $12,594.00 "," $2,414.88 ",,,,,,,-, none 
9564783038,Audi,A6,2017, $822.93 ," $9,875.16 "," $12,034.00 "," $2,158.84 ",,,,,,,-, none 
2009318986,GMC,Vandura 1500,2018, $689.91 ," $8,278.92 "," $15,045.00 "," $6,766.08 ",,,,,,,-, none 
7703639052,Mitsubishi,Excel,2018, $581.10 ," $6,973.20 "," $10,557.00 "," $3,583.80 ",,,,,,,-, none 
785510109,Pontiac,Sunbird,2018, $773.98 ," $9,287.76 "," $12,078.00 "," $2,790.24 ",,,,,,,-, none 
2861637005,GMC,Savana 1500,2016, $606.92 ," $7,283.04 "," $11,934.00 "," $4,650.96 ",,,,,,,-, none 
5961506746,Ford,Aerostar,2016, $781.14 ," $9,373.68 "," $14,582.00 "," $5,208.32 ",,,,,,,-, none 
3645002146,Hyundai,XG350,2017, $632.49 ," $7,589.88 "," $15,979.00 "," $8,389.12 ",,,,,,,-, none 
2072859034,Chevrolet,G-Series 2500,2017, $804.99 ," $9,659.88 "," $13,202.00 "," $3,542.12 ",,,,,,,-, none 
7932708087,Oldsmobile,Custom Cruiser,2018, $702.19 ," $8,426.28 "," $14,528.00 "," $6,101.72 ",,,,,,,-, none 
8757820600,Audi,A8,2018, $803.07 ," $9,636.84 "," $13,548.00 "," $3,911.16 ",,,,,,,-, none 
1974482618,Mercedes-Benz,SLK-Class,2016, $556.25 ," $6,675.00 "," $9,965.00 "," $3,290.00 ",,,,,,,-, none 
1183295677,Ford,Taurus,2016, $622.85 ," $7,474.20 "," $10,104.00 "," $2,629.80 ",,,,,,,-, none 
8165482122,Maserati,Spyder,2017, $770.38 ," $9,244.56 "," $12,246.00 "," $3,001.44 ",,,,,,,-, none 
8159733313,Hummer,H1,2018, $888.95 ," $10,667.40 "," $18,195.00 "," $7,527.60 ",,,,,,,-, none 
8160358628,Mercury,Grand Marquis,2018, $720.41 ," $8,644.92 "," $16,806.00 "," $8,161.08 ",,,,,,,-, none 
1215331983,Ford,Focus,2017, $618.15 ," $7,417.80 "," $15,273.00 "," $7,855.20 ",,,,,,,-, none 
1998281558,BMW,X3,2017, $643.39 ," $7,720.68 "," $11,809.00 "," $4,088.32 ",,,,,,,-, none 
1325852880,Infiniti,G,2017, $546.99 ," $6,563.88 "," $9,266.00 "," $2,702.12 ",,,,,,,-, none 
9726522897,Jeep,Grand Cherokee,2016, $722.15 ," $8,665.80 "," $13,912.00 "," $5,246.20 ",,,,,,,-, none 
3703748974,Chrysler,Sebring,2016, $849.90 ," $10,198.80 "," $13,021.00 "," $2,822.20 ",,,,,,,-, none 
6454430499,Maserati,Biturbo,2016, $625.38 ," $7,504.56 "," $11,683.00 "," $4,178.44 ",,,,,,,-, none 
6989082240,Kia,Spectra,2018, $771.62 ," $9,259.44 "," $12,667.00 "," $3,407.56 ",,,,,,,-, none 
4151204288,Toyota,RAV4,2016, $745.08 ," $8,940.96 "," $18,877.00 "," $9,936.04 ",,,,,,,-, none 
8087074351,Dodge,Intrepid,2017, $608.28 ," $7,299.36 "," $14,502.00 "," $7,202.64 ",,,,,,,-, none 
5735994875,Mercedes-Benz,Sprinter 3500,2018, $686.97 ," $8,243.64 "," $14,977.00 "," $6,733.36 ",,,,,,,-, none 
1685653456,Dodge,Intrepid,2016, $680.04 ," $8,160.48 "," $13,327.00 "," $5,166.52 ",,,,,,,-, none 
839351917,Chrysler,300M,2017, $615.71 ," $7,388.52 "," $14,090.00 "," $6,701.48 ",,,,,,,-, none 
8760073969,Subaru,Outback,2017, $875.57 ," $10,506.84 "," $10,551.00 ", $44.16 ,,,,,,,-, none 
6622819084,Chevrolet,Malibu,2017, $642.23 ," $7,706.76 "," $13,299.00 "," $5,592.24 ",,,,,,,-, none 
8844800543,Dodge,Viper,2017, $659.39 ," $7,912.68 "," $15,083.00 "," $7,170.32 ",,,,,,,-, none 
4802617569,Dodge,D350 Club,2016, $750.18 ," $9,002.16 "," $11,629.00 "," $2,626.84 ",,,,,,,-, none 
8205781419,Subaru,Tribeca,2018, $558.92 ," $6,707.04 "," $15,037.00 "," $8,329.96 ",,,,,,,-, none 
3651532860,Saturn,Relay,2017, $806.48 ," $9,677.76 "," $8,381.00 "," $(1,296.76)",,,,,,,3651532860," $(1,296.76)"
9421958918,Mercury,Milan,2016, $586.46 ," $7,037.52 "," $15,835.00 "," $8,797.48 ",,,,,,,-, none 
9986534860,Audi,riolet,2016, $632.15 ," $7,585.80 "," $12,103.00 "," $4,517.20 ",,,,,,,-, none 
9776399746,Subaru,Justy,2018, $821.05 ," $9,852.60 "," $8,865.00 ", $(987.60),,,,,,,9776399746, $(987.60)
8524232560,Jeep,Grand Cherokee,2016, $577.72 ," $6,932.64 "," $15,992.00 "," $9,059.36 ",,,,,,,-, none 
2914407246,Hyundai,Entourage,2017, $818.75 ," $9,825.00 "," $14,621.00 "," $4,796.00 ",,,,,,,-, none 
7801707524,Toyota,Tacoma,2016, $716.16 ," $8,593.92 "," $13,344.00 "," $4,750.08 ",,,,,,,-, none 
8177339818,Mitsubishi,GTO,2016, $663.62 ," $7,963.44 "," $13,588.00 "," $5,624.56 ",,,,,,,-, none 
257862811,Mazda,MX-5,2017, $762.19 ," $9,146.28 "," $11,871.00 "," $2,724.72 ",,,,,,,-, none 
3204867374,Ford,F-Series,2018, $868.83 ," $10,425.96 "," $10,442.00 ", $16.04 ,,,,,,,-, none 
2193380058,Ford,Mustang,2018, $679.19 ," $8,150.28 "," $11,527.00 "," $3,376.72 ",,,,,,,-, none 
4475669316,Dodge,Ram Wagon B350,2016, $566.05 ," $6,792.60 "," $17,406.00 "," $10,613.40 ",,,,,,,-, none 
4859365860,Volkswagen,Scirocco,2016, $715.15 ," $8,581.80 "," $15,623.00 "," $7,041.20 ",,,,,,,-, none 
9203432051,Chevrolet,Tracker,2017, $639.30 ," $7,671.60 "," $21,935.00 "," $14,263.40 ",,,,,,,-, none 
8018581223,Mitsubishi,Galant,2018, $750.80 ," $9,009.60 "," $11,559.00 "," $2,549.40 ",,,,,,,-, none 
2387209087,BMW,7 Series,2016, $604.95 ," $7,259.40 "," $14,149.00 "," $6,889.60 ",,,,,,,-, none 
1215291809,Isuzu,Axiom,2016, $830.64 ," $9,967.68 "," $14,609.00 "," $4,641.32 ",,,,,,,-, none 
2960555570,Rolls-Royce,Phantom,2018, $681.96 ," $8,183.52 "," $11,952.00 "," $3,768.48 ",,,,,,,-, none 
7639912539,Suzuki,Vitara,2018, $621.16 ," $7,453.92 "," $11,654.00 "," $4,200.08 ",,,,,,,-, none 
3220651348,Porsche,911,2018, $813.78 ," $9,765.36 "," $13,790.00 "," $4,024.64 ",,,,,,,-, none 
656766891,Chevrolet,Silverado,2018, $801.72 ," $9,620.64 "," $15,711.00 "," $6,090.36 ",,,,,,,-, none 
6575271227,Ford,Windstar,2018, $895.67 ," $10,748.04 "," $12,066.00 "," $1,317.96 ",,,,,,,-, none 
874489164,Audi,A8,2016, $650.43 ," $7,805.16 "," $10,724.00 "," $2,918.84 ",,,,,,,-, none 
4093158169,Pontiac,G6,2018, $691.56 ," $8,298.72 "," $17,291.00 "," $8,992.28 ",,,,,,,-, none 
5555978316,Porsche,928,2017, $592.29 ," $7,107.48 "," $12,120.00 "," $5,012.52 ",,,,,,,-, none 
3276306379,Infiniti,QX56,2018, $778.48 ," $9,341.76 "," $10,767.00 "," $1,425.24 ",,,,,,,-, none 
7973741380,GMC,Safari,2018, $595.72 ," $7,148.64 "," $12,063.00 "," $4,914.36 ",,,,,,,-, none 
6052215232,Lamborghini,Gallardo,2017, $828.97 ," $9,947.64 "," $17,530.00 "," $7,582.36 ",,,,,,,-, none 
7371893905,BMW,X5,2017, $873.34 ," $10,480.08 "," $12,781.00 "," $2,300.92 ",,,,,,,-, none 
1966691599,Chevrolet,3500,2018, $759.95 ," $9,119.40 "," $14,591.00 "," $5,471.60 ",,,,,,,-, none 
2363457943,Ford,E-350 Super Duty Van,2016, $751.00 ," $9,012.00 "," $14,313.00 "," $5,301.00 ",,,,,,,-, none 
8118064077,Mercury,Montego,2016, $560.94 ," $6,731.28 "," $16,982.00 "," $10,250.72 ",,,,,,,-, none 
1285623967,BMW,X5 M,2017, $620.61 ," $7,447.32 "," $17,166.00 "," $9,718.68 ",,,,,,,-, none 
4265559085,Mitsubishi,3000GT,2018, $493.59 ," $5,923.08 "," $13,217.00 "," $7,293.92 ",,,,,,,-, none 
4441327242,GMC,Rally Wagon 2500,2016, $691.30 ," $8,295.60 "," $11,467.00 "," $3,171.40 ",,,,,,,-, none 
5437658117,Oldsmobile,Silhouette,2018, $807.79 ," $9,693.48 "," $13,584.00 "," $3,890.52 ",,,,,,,-, none 
4075467724,Dodge,Viper,2018, $681.58 ," $8,178.96 "," $16,983.00 "," $8,804.04 ",,,,,,,-, none 
878856927,Chevrolet,Express 2500,2016, $564.70 ," $6,776.40 "," $12,096.00 "," $5,319.60 ",,,,,,,-, none 
3683182377,Infiniti,G,2017, $564.67 ," $6,776.04 "," $16,812.00 "," $10,035.96 ",,,,,,,-, none 
2696842825,Volkswagen,Type 2,2016, $810.08 ," $9,720.96 "," $5,792.00 "," $(3,928.96)",,,,,,,2696842825," $(3,928.96)"
2740989326,Lincoln,LS,2018, $592.73 ," $7,112.76 "," $12,585.00 "," $5,472.24 ",,,,,,,-, none 
7242232023,Cadillac,CTS-V,2018, $568.83 ," $6,825.96 "," $10,021.00 "," $3,195.04 ",,,,,,,-, none 
3010480687,Chevrolet,G-Series G20,2018, $673.42 ," $8,081.04 "," $10,500.00 "," $2,418.96 ",,,,,,,-, none 
2310094579,Land Rover,Discovery,2018, $737.42 ," $8,849.04 "," $14,472.00 "," $5,622.96 ",,,,,,,-, none 
8593104509,Aston Martin,DB9,2018, $572.93 ," $6,875.16 "," $16,054.00 "," $9,178.84 ",,,,,,,-, none 
4677802750,Lincoln,Continental,2016, $789.51 ," $9,474.12 "," $15,933.00 "," $6,458.88 ",,,,,,,-, none 
2026193614,Chevrolet,Silverado 1500,2018, $855.52 ," $10,266.24 "," $15,845.00 "," $5,578.76 ",,,,,,,-, none 
8364286315,Honda,Civic,2016, $578.17 ," $6,938.04 "," $11,098.00 "," $4,159.96 ",,,,,,,-, none 
4483338897,Chevrolet,3500,2016, $570.82 ," $6,849.84 "," $11,415.00 "," $4,565.16 ",,,,,,,-, none 
4866070439,Volvo,XC60,2017, $640.19 ," $7,682.28 "," $13,295.00 "," $5,612.72 ",,,,,,,-, none 
1858319501,Jaguar,XJ,2016, $821.52 ," $9,858.24 "," $12,331.00 "," $2,472.76 ",,,,,,,-, none 
9898197323,Toyota,MR2,2018, $662.02 ," $7,944.24 "," $15,791.00 "," $7,846.76 ",,,,,,,-, none 
4582181058,Ford,Ranger,2018, $741.26 ," $8,895.12 "," $12,501.00 "," $3,605.88 ",,,,,,,-, none 
4658559870,Lexus,LX,2017, $568.49 ," $6,821.88 "," $13,113.00 "," $6,291.12 ",,,,,,,-, none 
2356125337,Mazda,B-Series Plus,2016, $596.68 ," $7,160.16 "," $11,310.00 "," $4,149.84 ",,,,,,,-, none 
2499750472,BMW,650,2018, $664.35 ," $7,972.20 "," $9,759.00 "," $1,786.80 ",,,,,,,-, none 
5756620524,Ford,F-Series Super Duty,2017, $722.11 ," $8,665.32 "," $7,515.00 "," $(1,150.32)",,,,,,,5756620524," $(1,150.32)"
2968496867,Buick,LeSabre,2016, $747.02 ," $8,964.24 "," $17,664.00 "," $8,699.76 ",,,,,,,-, none 
872798070,Chevrolet,Express 3500,2017, $573.00 ," $6,876.00 "," $14,573.00 "," $7,697.00 ",,,,,,,-, none 
1362622915,Dodge,Ram 1500,2018, $854.14 ," $10,249.68 "," $10,208.00 ", $(41.68),,,,,,,1362622915, $(41.68)
1373229624,GMC,Rally Wagon 3500,2016, $646.91 ," $7,762.92 "," $11,948.00 "," $4,185.08 ",,,,,,,-, none 
3879691630,Lexus,RX Hybrid,2017, $655.12 ," $7,861.44 "," $14,634.00 "," $6,772.56 ",,,,,,,-, none 
9474201595,Jeep,Commander,2017, $724.14 ," $8,689.68 "," $12,539.00 "," $3,849.32 ",,,,,,,-, none 
5627494549,Kia,Spectra,2018, $602.67 ," $7,232.04 "," $10,598.00 "," $3,365.96 ",,,,,,,-, none 
9997523199,Isuzu,Trooper,2018, $735.84 ," $8,830.08 "," $12,926.00 "," $4,095.92 ",,,,,,,-, none 
4749034061,Ford,Focus,2016, $610.30 ," $7,323.60 "," $13,186.00 "," $5,862.40 ",,,,,,,-, none 
4066817890,Chevrolet,Beretta,2017, $727.98 ," $8,735.76 "," $17,888.00 "," $9,152.24 ",,,,,,,-, none 
3131191600,Audi,90,2018, $650.93 ," $7,811.16 "," $10,086.00 "," $2,274.84 ",,,,,,,-, none 
9521620323,Subaru,Impreza,2016, $829.27 ," $9,951.24 "," $8,304.00 "," $(1,647.24)",,,,,,,9521620323," $(1,647.24)"
1436541387,GMC,Vandura G3500,2016, $616.06 ," $7,392.72 "," $9,921.00 "," $2,528.28 ",,,,,,,-, none 
1109801742,Lexus,SC,2018, $823.43 ," $9,881.16 "," $11,472.00 "," $1,590.84 ",,,,,,,-, none 
9510696064,Lincoln,Town Car,2016, $714.55 ," $8,574.60 "," $16,776.00 "," $8,201.40 ",,,,,,,-, none 
6567763744,Hummer,H1,2017, $764.96 ," $9,179.52 "," $15,099.00 "," $5,919.48 ",,,,,,,-, none 
5021955152,Ford,Ranger,2017, $763.17 ," $9,158.04 "," $19,426.00 "," $10,267.96 ",,,,,,,-, none 
330482807,Subaru,XT,2016, $736.88 ," $8,842.56 "," $14,623.00 "," $5,780.44 ",,,,,,,-, none 
2792051183,Volkswagen,GTI,2016, $650.69 ," $7,808.28 "," $8,872.00 "," $1,063.72 ",,,,,,,-, none 
5402436924,Mercedes-Benz,C-Class,2018, $716.28 ," $8,595.36 "," $17,391.00 "," $8,795.64 ",,,,,,,-, none 
5873401489,Mercedes-Benz,GL-Class,2016, $697.53 ," $8,370.36 "," $14,788.00 "," $6,417.64 ",,,,,,,-, none 
1764716531,Lamborghini,Murciélago,2017, $743.12 ," $8,917.44 "," $15,124.00 "," $6,206.56 ",,,,,,,-, none 
7784713967,Saab,9000,2016, $838.91 ," $10,066.92 "," $14,106.00 "," $4,039.08 ",,,,,,,-, none 
